"Footnote: Sections in Merge Slots
18 -  BIS20404 (I-nurziadah) <FSKTM-2BIS> S1 : K, BIS20404 (I-nurziadah) <FSKTM-2BIS> S2 : K, BIS20404 (I-nurziadah) <FSKTM-2BIS> S9 : K, BIS20404 (I-nurziadah) <FSKTM-3BIS> S1 : K, BIS20404 (I
-nurziadah) <FSKTM-3BIS> S9 : K
64 -  BIS20404 (I-nurziadah) <FSKTM-2BIS> S1 : A, BIS20404 (I-nurziadah) <FSKTM-3BIS> S1 : A
88 -  BIS20404 (I-nurziadah) <FSKTM-2BIS> S9 : A, BIS20404 (I-nurziadah) <FSKTM-3BIS> S9 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,"BIS20503:  S1 K
(I-hidayahar) [I-B8-T2-GS]",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday,,,,,,,,,,,,"BIS20503:  S1 A
(I-hidayahar) [I-C12-101-G",,,,,,,,,,"BIS20503:  S9 A
(I-hidayahar)
[I-MPPER-ARAS 1]",,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,,,
Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
23 -  BIS20503 (I-hidayahar) <FSKTM-1BIS INTAKE II> S1 : K, BIS20503 (I-hidayahar) <FSKTM-1BIS INTAKE II> S2 : K, BIS20503 (I-hidayahar) <FSKTM-1BIS> S9 : K, BIS20503 (I-hidayahar) <FSKTM-
2BIS> S1 : K
81 -  BIS20503 (I-hidayahar) <FSKTM-1BIS INTAKE II> S1 : A, BIS20503 (I-hidayahar) <FSKTM-1BIS INTAKE II> S2 : A, BIS20503 (I-hidayahar) <FSKTM-2BIS> S1 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,"BIS30703:  S1 K
(I-azma)
[I-BT4]",,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,"BIS30703:  S1 A
(I-azma)
[I-CISCO-ARAS 2 ]",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,"BIS30803:  S9 A
(I-norbakiah) [I-MFD-ARAS",,,,,,"BIS30803:  S10 A
(I-norbakiah) [I-MFD-ARAS 2]",,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,
Wednesday,,,,,,,,,,,,"BIS30803:  S1 A
(I-azma)
[I-MFD-ARAS 2]",,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,,,,,,,,,,,,,,,,,"BIS30803:  S2 A
(I-azma) [I-MKP-ARA",,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,
Friday,,,,,,"BIS30803:  S10 K
(I-norbakiah) [I-PERP-BT1",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,,
"Footnote: Sections in Merge Slots
33 -  BIS30803 (I-norbakiah) <FSKTM-1BIS INTAKE II> S9 : A, BIS30803 (I-norbakiah) <FSKTM-1BIS> S9 : A
134 -  BIS30803 (I-azma) <FSKTM-2BIS> S2 : A, BIS30803 (I-azma) <FSKTM-3BIS> S2 : A
148 -  BIS30803 (I-norbakiah) <FSKTM-1BIS INTAKE II> S10 : K, BIS30803 (I-norbakiah) <FSKTM-1BIS INTAKE II> S9 : K, BIS30803 (I-norbakiah) <FSKTM-1BIS> S9 : K, BIS30803 (I-azma) <FSKTM-2BIS> S1 : K, BIS30803 (I-azma) <FSKTM-2BIS> S2 : K, BIS30803 (I-azma) <FSKTM-3BIS> S2 : K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,"BIS33103:  S1 A
(I-norbakiah) [I-MKK-ARAS 2]",,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,"BIS33103:  S1 K
(I-norbakiah) [I-PERP-BT10-GS]",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,"BIS33203:  S2 K
(I-norbakiah) [I-C12-101-G",,,,,,,,,,,,"BIS33203:  S1 K
(I-rahmi)
[I-FSKTM-BS1]",,,,,,,,,,REHAT,,,,
,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,,,,,,,,,,,,,"BIS33203:  S1 A
(I-rahmi)
[I-MFD-ARAS 2]",,,,"BIS33203:  S2 A
(I-norbakiah) [I-MFD-ARA",,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
10 -  BIS33203 (I-norbakiah) <FSKTM-2BIS> S2 : K, BIS33203 (I-norbakiah) <FSKTM-3BIS> S2 : K, BIS33203 (I-norbakiah) <FSKTM-4BIS> S2 : K
133 -  BIS33203 (I-norbakiah) <FSKTM-2BIS> S2 : A, BIS33203 (I-norbakiah) <FSKTM-3BIS> S2 : A, BIS33203 (I-norbakiah) <FSKTM-4BIS> S2 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Wednesday,,"BIS33403:  S2 A
(I-feresa)
[I-ISYS-ARAS 1]",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,"BIS33403:  S9 K
(I-feresa) [I-AUDITORI",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,,,111,,,,,,,,,,,,,,,,,,,,,,,
Friday,,"BIS33403:  S9 A
(I-feresa) [I-C12-101-",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Footnote: Sections in Merge Slots
111 -  BIS33403 (I-feresa) <FSKTM-1BIS> S9 : K, BIS33403 (I-feresa) <FSKTM-2BIS> S9 : K, BIS33403 (I-feresa) <FSKTM-3BIS> S1 : K, BIS33403 (I-feresa) <FSKTM-3BIS> S2 : K, BIS33403 (I-feresa)
<FSKTM-4BIS> S9 : K
139 -  BIS33403 (I-feresa) <FSKTM-1BIS> S9 : A, BIS33403 (I-feresa) <FSKTM-2BIS> S9 : A, BIS33403 (I-feresa) <FSKTM-3BIS> S1 : A, BIS33403 (I-feresa) <FSKTM-4BIS> S9 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,,,,,,,,,,,,,"BIS33703:  S9 K
(I-malik) [I-AUDITORIU",,,,,,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,
Wednesday,,,,,,"BIS33703:  S9 A
(I-malik)
[I-MKK-ARAS 2]",,,,,,,,,,,,"BIS33703:  S1 A
(I-malik) [I-ISYS-ARAS",,,,,,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,
Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
46 -  BIS33703 (I-malik) <FSKTM-2BIS> S9 : K, BIS33703 (I-malik) <FSKTM-3BIS> S1 : K, BIS33703 (I-malik) <FSKTM-3BIS> S2 : K, BIS33703 (I-malik) <FSKTM-4BIS> S2 : K
87 -  BIS33703 (I-malik) <FSKTM-3BIS> S1 : A, BIS33703 (I-malik) <FSKTM-3BIS> S2 : A, BIS33703 (I-malik) <FSKTM-4BIS> S2 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,"BIT10103:  S1 K
(I-nazri)
[I-PERP-BT5-GS",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,,,,,,,,,,,,,,,,,"BIT10103:  S1 A
(I-nazri) [I-MP-ARAS",,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
5 -  BIT10103 (I-nazri) <FSKTM-2BIT> S1 : K, BIT10103 (I-nazri) <FSKTM-3BIT> S1 : K
135 -  BIT10103 (I-nazri) <FSKTM-2BIT> S1 : A, BIT10103 (I-nazri) <FSKTM-3BIT> S1 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,"BIT10703:  S1 K
(I-azah)
[I-AUDITORIU",,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,
Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,"BIT10703:  S1 A
(I-azah) [I-ISYS-ARA",,,,,,,,,,,,"BIT10703:  S3 A
(I-mdfirdaus) [I-ISYS-ARA",,,,,,,,,,REHAT,,,,
,,,,,,,,,115,,,,,,,,,,,125,,,,,,,,,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
54 -  BIT10703 (I-azah) <FSKTM-1BIT INTAKE II> S1 : K, BIT10703 (I-azah) <FSKTM-1BIT INTAKE II> S2 : K, BIT10703 (I-mdfirdaus) <FSKTM-1BIT> S3 : K, BIT10703 (I-mdfirdaus) <FSKTM-1BIT> S4 : K, BIT10703 (I-azah) <FSKTM-2BIT> S1 : K, BIT10703 (I-azah) <FSKTM-3BIT> S2 : K
115 -  BIT10703 (I-azah) <FSKTM-1BIT INTAKE II> S1 : A, BIT10703 (I-azah) <FSKTM-1BIT INTAKE II> S2 : A, BIT10703 (I-azah) <FSKTM-2BIT> S1 : A, BIT10703 (I-azah) <FSKTM-3BIT> S2 : A
125 -  BIT10703 (I-mdfirdaus) <FSKTM-1BIT> S3 : A, BIT10703 (I-mdfirdaus) <FSKTM-1BIT> S4 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,"BIT11003:  S1 T
(I-mdfirdaus) [I-BT3]",,,,,,,,,,REHAT,,,,
,Thursday,"BIT11003:  S1 K
(I-mdfirdaus) [I-BT4]",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,"BIT11603:  S3 A
(I-radiah)
[I-MSK-ARAS 3]",,,,"BIT11603:  S2 A
(I-radiah)
[I-MSK-ARAS 3]",,,,,,,,,,,,"BIT11603:  S1 A
(I-radiah) [I-MSK-ARAS",,,,,,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,
Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,"BIT11603:  S1 K
(I-radiah) [I-FSKTM-BS",,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
51 -  BIT11603 (I-radiah) <FSKTM-2BIT> S1 : A, BIT11603 (I-radiah) <FSKTM-3BIT> S1 : A
101 -  BIT11603 (I-radiah) <FSKTM-2BIT> S1 : K, BIT11603 (I-radiah) <FSKTM-2BIT> S2 : K, BIT11603 (I-radiah) <FSKTM-3BIT> S1 : K, BIT11603 (I-radiah) <FSKTM-3BIT> S3 : K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,"BIT20103:  S1 K
(I-rozlini) [I-B8-T1-GS]",,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Wednesday,,,,,,"BIT20103:  S3 A
(I-rozlini) [I-ISYS-ARAS",,,,,,"BIT20103:  S1 A
(I-rozlini) [I-ISYS-ARAS",,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,,,,74,,,,,,,83,,,,,,,,,,,,,,,
Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
7 -  BIT20103 (I-rozlini) <FSKTM-1BIT INTAKE II> S1 : K, BIT20103 (I-rozlini) <FSKTM-1BIT INTAKE II> S2 : K, BIT20103 (I-rozlini) <FSKTM-1BIT> S3 : K, BIT20103 (I-rozlini) <FSKTM-1BIT> S4 : K
74 -  BIT20103 (I-rozlini) <FSKTM-1BIT> S3 : A, BIT20103 (I-rozlini) <FSKTM-1BIT> S4 : A
83 -  BIT20103 (I-rozlini) <FSKTM-1BIT INTAKE II> S1 : A, BIT20103 (I-rozlini) <FSKTM-1BIT INTAKE II> S2 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,"BIT20403:  S1 K
(I-mdshukri) [I-B8-T1-GS]",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,
Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Thursday,,,,,,,,,,,,,,,,,,"BIT20403:  S1 A
(I-mdshukri)
[I-ARUBA-ARAS 2]",,,,"BIT20403:  S2 A
(I-mdshukri)
[I-ARUBA-ARAS 2]",,,,,,REHAT,,,,
Friday,,"BIT20403:  S3 A
(I-mdshukri)
[I-ARUBA-ARAS 2]",,,,"BIT20403:  S4 A
(I-mdshukri)
[I-ARUBA-ARAS 2]",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
"Footnote: Sections in Merge Slots
32 -  BIT20403 (I-mdshukri) <FSKTM-1BIT INTAKE II> S1 : K, BIT20403 (I-mdshukri) <FSKTM-1BIT INTAKE II> S2 : K, BIT20403 (I-mdshukri) <FSKTM-1BIT> S3 : K, BIT20403 (I-mdshukri) <FSKTM-1BIT> S4 : K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Day,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
,Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Day,,"08:00 -
09:00","09:00 -
10:00",,,"10:00 -
11:00",,"11:00 -
12:00",,,,"12:00 -
01:00",,,"01:00 -
02:00",,,"02:00 -
03:00","03:00 -
04:00",,,"04:00 -
05:00",,"05:00 -
06:00",,,"06:00 -
07:00","07:00 -
08:00","08:00 -
09:00","09:00 -
10:00","10:00 -
11:00",
Monday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Tuesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Wednesday,,,,,,,,,,,,,,,,,,"BIT20603:  S1 K
(I-yana)
[I-AUDITORIU",,,,,,,,,,REHAT,,,,
,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,
Thursday,,"BIT20603:  S3 A
(I-yana)
[I-MP-ARAS 1]",,,,"BIT20603:  S4 A
(I-yana)
[I-MP-ARAS 1]",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
Friday,,"BIT20603:  S1 A
(I-yana) [I-MP-ARAS",,,,"BIT20603:  S2 A
(I-yana)
[I-MP-ARAS 1]",,,,,,,,,,,,,,,,,,,,,,REHAT,,,,
,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Footnote: Sections in Merge Slots
84 -  BIT20603 (I-yana) <FSKTM-1BIT INTAKE II> S1 : K, BIT20603 (I-yana) <FSKTM-1BIT INTAKE II> S2 : K, BIT20603 (I-yana) <FSKTM-1BIT> S3 : K, BIT20603 (I-yana) <FSKTM-1BIT> S4 : K, BIT20603 (I
-yana) <FSKTM-3BIT> S1 : K
141 -  BIT20603 (I-yana) <FSKTM-1BIT INTAKE II> S1 : A, BIT20603 (I-yana) <FSKTM-3BIT> S1 : A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
